"","year","daynum","sampledate","stratFlag","thermocline","layer","temp","o2","tp","doc","baro","longwave","shortwave"
"149",2015,269,NA,NA,13.8212029265927,NA,18.2435414582703,NA,101.864402640952,NA,98220,325.919166666667,194.137041666667
"150",2015,270,NA,NA,13.9207550181252,NA,18.1403153144053,NA,104.64297861157,NA,98220,354.254166666667,156.671875
"151",2015,271,NA,NA,14.0203071096577,NA,18.0370891705404,NA,107.421554582189,NA,98220,375.21,167.599791666667
"152",2015,272,NA,NA,14.1198592011902,NA,17.9338630266754,NA,110.200130552808,NA,98220,336.438333333333,126.004416666667
"153",2015,273,NA,NA,14.2194112927227,NA,17.8306368828105,NA,112.978706523426,NA,98220,280.657083333333,184.13675
"154",2015,274,NA,NA,14.3189633842552,NA,17.7274107389456,NA,115.757282494045,NA,98220,303.047083333333,158.965791666667
"155",2015,275,NA,NA,14.4185154757878,NA,17.6241845950806,NA,118.535858464664,NA,98220,261.779166666667,191.4599625
"156",2015,276,NA,NA,14.5180675673203,NA,17.5209584512157,NA,121.314434435282,NA,98220,270.487916666667,182.286958333333
"157",2015,277,NA,NA,14.6176196588528,NA,17.4177323073507,NA,124.093010405901,NA,98220,336.184166666667,91.257625
"158",2015,278,NA,NA,14.7171717503853,NA,17.3145061634858,NA,126.87158637652,NA,98220,368.475,85.0120833333333
"159",2015,279,NA,NA,14.8167238419178,NA,17.2112800196209,NA,129.650162347138,NA,98220,356.258333333333,145.588625
"160",2015,280,2015-10-07,TRUE,14.9162759334503,"epi",17.1080538757559,7.30486531061023,132.428738317757,4.97525706661169,98220,325.712916666667,175.363041666667
